Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_2022__RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061,0.4297629899726527,1.3217179158575707,0.1320754716981132,0.3046188659019405,1.0,22/22,57.07%,Tbp;Polr3h;Bdp1;Crcp;Polr3b;Polr3g;Polr2l;Polr2k;Polr2h;Polr3c;Polr1d;Polr3d;Gtf3c5;Brf1;Gtf3c6;Gtf3a;Polr3gl;Polr3a;Polr3k;Polr3e;Gtf3c1;Polr3f
prerank,GO_Biological_Process_2021__canonical glycolysis (GO:0061621),0.4641647339464408,1.3205354725838012,0.09259259259259259,0.305689285574776,1.0,9/20,27.77%,Pklr;Hk3;Pgam2;Eno3;Pfkm;Hk1;Gapdh;Aldoc;Pkm
prerank,GO_Biological_Process_2021__glucose catabolic process to pyruvate (GO:0061718),0.4641647339464408,1.3205354725838012,0.09259259259259259,0.305689285574776,1.0,9/20,27.77%,Pklr;Hk3;Pgam2;Eno3;Pfkm;Hk1;Gapdh;Aldoc;Pkm
prerank,GO_Biological_Process_2021__sensory organ development (GO:0007423),-0.3588036130733029,-1.318886064440939,0.1,0.28179110981159583,1.0,16/38,24.67%,Meis2;Chrdl1;Rbp4;Smoc1;Ece1;Hipk2;Bmpr1b;Pbx1;Sall2;Frem2;Foxe3;Tgfb2;Gdf3;Ascl1;Meis1;Sh3pxd2b
prerank,GO_Molecular_Function_2021__acylglycerol O-acyltransferase activity (GO:0016411),-0.43635420314055534,-1.3188129934057538,0.061224489795918366,0.2816343371336495,1.0,6/19,12.55%,Pnpla3;Dgat2;Gpat3;Dgat1;Agpat2;Agpat3
prerank,GO_Biological_Process_2021__microtubule polymerization or depolymerization (GO:0031109),0.4564485967816882,1.3183278602473225,0.15254237288135594,0.30949113373565545,1.0,6/22,6.38%,Kif14;Kif18b;Kif2c;Kif18a;Kif24;Stmn1
prerank,GO_Biological_Process_2021__calcium-mediated signaling using intracellular calcium source (GO:0035584),0.4815497212575054,1.3172440432604886,0.18181818181818182,0.3109333804867754,1.0,9/16,27.38%,Grm5;Trpm2;Dmtn;Vcam1;Ptgfr;Ptprj;Ptprc;Fis1;Selp
prerank,GO_Biological_Process_2021__chemical synaptic transmission (GO:0007268),-0.2672153403804702,-1.3171186475016634,0.0,0.2837499981704819,1.0,69/201,21.95%,Pnoc;Ntsr1;Htr4;Sncg;Kcnk3;Chrna1;Shisa6;Kcnmb1;Hrh2;Rimbp2;Glra1;Chrm2;Gabre;Slc6a5;Htr1b;Ptchd1;Gabrp;Scn2b;Slc1a1;Gabrg1;Htr1d;Hcrtr1;Hrh1;Gria2;Chrna4;Dtna;Grik3;Pmp22;Galr3;Syn2;Slc1a3;Grm7;Chrnb4;Pcdhb14;Bsn;Pcdhb2;Ric3;Apba2;Slc1a6;Nova1;Asic2;Kcnip2;Pcdhb11;Chrna5;Pcdhb4;Lpar3;Camk1;Grid2;Erc1;Pcdhb5;Lrp6;Nrxn1;Pcdhb3;Grin2d;Oprk1;Cacnb2;Slc12a7;Gria3;Dlg2;Unc13a;Prkar2b;Mpz;Chrnb3;Pcdhb10;Cacnb3;Rims1;Htr2b;Htr7;Kcnn1
prerank,GO_Biological_Process_2021__central nervous system development (GO:0007417),-0.26028742384830067,-1.3168187004478162,0.0,0.28387938255163603,1.0,59/189,25.03%,Nmur2;Nnat;Meis2;Gsn;Hspg2;Col4a1;S100b;Dclk1;Tppp;Emx2;Adam23;Sctr;Agtr2;Chst8;Macroh2a2;Nes;Myrf;Tbx3;Dll1;Vax2;Pcdh18;Sox8;Cln5;Npas2;Sntg2;Smo;Shroom4;Nfib;Sox11;Asic2;Tgfbr2;Lsr;Glis2;Robo2;Phgdh;Slc6a17;Sh3gl2;Pkd2;Pbx1;Dscaml1;Adgrl2;Zbtb16;Grin2d;Ecrg4;Aldh3a2;Zfhx2;Spink5;Hapln3;Adgrg1;Egr2;Zfhx3;Rps6ka6;Cntn6;Meis1;Amigo2;Atxn1;Nptx1;Klhl17;Pdgfc
prerank,GO_Biological_Process_2021__mitotic cell cycle checkpoint signaling (GO:0007093),0.4528536476539093,1.31652014997522,0.12307692307692308,0.31187346057821996,1.0,5/21,12.90%,Bub1b;Aurkb;Plk5;Bub1;Zwilch
prerank,GO_Biological_Process_2021__endodermal cell differentiation (GO:0035987),-0.3723851726903652,-1.315229426166254,0.09523809523809523,0.2862357783259161,1.0,13/28,17.01%,Itga7;Col4a2;Lamb1;Col6a1;Mmp2;Lama3;Mmp14;Mmp15;Vtn;Col7a1;Col12a1;Lamb3;Col8a1
prerank,KEGG_2021_Human__Collecting duct acid secretion,0.4202073951642138,1.3150700645822884,0.10714285714285714,0.3143353052663299,1.0,2/23,1.67%,Slc4a1;Atp6v1g3
prerank,GO_Biological_Process_2021__purinergic nucleotide receptor signaling pathway (GO:0035590),0.4670533371733321,1.3144018946415552,0.10606060606060606,0.31517524628394294,1.0,4/17,11.93%,Ctsg;Mefv;Il1b;Pstpip1
prerank,GO_Biological_Process_2021__regulation of vascular endothelial cell proliferation (GO:1905562),-0.4373834842263886,-1.3138619217180214,0.13953488372093023,0.2883747917827955,1.0,7/15,25.12%,Fgf2;Fgfr1;Flt1;Pparg;Apln;Ccl2;Plcg1
prerank,GO_Molecular_Function_2021__alpha-tubulin binding (GO:0043014),0.44102867547854097,1.3138548727831776,0.10714285714285714,0.315878539927508,1.0,4/27,5.09%,Snca;Racgap1;Pacrg;Bex4
prerank,GO_Biological_Process_2021__lipid biosynthetic process (GO:0008610),-0.31634835061558436,-1.3126850291012075,0.06976744186046512,0.2898951881645625,1.0,16/59,13.64%,Lpl;Star;Acsl1;Fitm2;Acsm4;Acaca;Rdh8;Srebf1;Pam;Acsm1;Acsm5;Agpat3;Hsd17b3;Scd;Gpam;Acss2
prerank,GO_Biological_Process_2021__regulation of phosphatidylinositol 3-kinase activity (GO:0043551),-0.3459266000571004,-1.3124792620026244,0.047619047619047616,0.28980512032212014,1.0,16/32,31.17%,Ccl21;Fgf2;Ccl19;Prkd1;Flt1;Irs1;Pdgfra;Tek;Pdgfrb;Dab2ip;Tnfaip8l3;Pdgfb;Pik3r3;Pik3ip1;Ptk2;Rubcn
prerank,GO_Cellular_Component_2021__U5 snRNP (GO:0005682),0.4644986990102661,1.312296229385239,0.1509433962264151,0.3183254558955476,1.0,9/15,34.83%,Snrpg;Snrpd1;Snrpd2;Snrnp40;Snrpe;Snrpd3;Snrpb;Cd2bp2;Ddx23
prerank,GO_Biological_Process_2021__regulation of gene silencing by miRNA (GO:0060964),0.35120976389938835,1.3115304991914296,0.07575757575757576,0.3194044283620005,1.0,38/58,39.69%,H3c1;Nup210;Pou5f1;H3c13;Ago2;Dnd1;Nup85;Nup93;Nup205;Nup62;Nup107;Tgfb1;Nup35;Nup43;Nup58;Aaas;Nup133;Polr2g;Nup160;Nup88;Nup50;Nup153;Elavl1;Pum2;Pum1;Polr2i;Nup155;Ndc1;Nup54;Fxr1;Polr2d;Tpr;Polr2c;Polr2l;Polr2k;Polr2h;Nup37;Rae1
prerank,GO_Molecular_Function_2021__aminopeptidase activity (GO:0004177),-0.4075970890650338,-1.3109208902545872,0.13513513513513514,0.2918541231865834,1.0,5/22,10.18%,Lvrn;Mmp17;Mmp14;Mmp15;Trhde
prerank,GO_Biological_Process_2021__determination of heart left/right asymmetry (GO:0061371),-0.3281957777204196,-1.3107822837072536,0.10810810810810811,0.29170442000934155,1.0,13/39,15.75%,Gata4;Aplnr;Cer1;Sox17;Tbx3;Dll1;Tbx22;Smo;Tbx2;Tgfbr2;Eng;Pkd2;Nphp3
prerank,GO_Biological_Process_2021__regulation of generation of precursor metabolites and energy (GO:0043467),0.38802277308418315,1.3104290288526632,0.11475409836065574,0.32140768783146106,1.0,23/40,35.43%,Nup210;Nos2;Nup85;Nup93;Slc2a6;Nup205;Nup62;Nup107;Nup35;Nup43;Nup58;Aaas;Prkag1;Nup133;Nup160;Nup88;Nup50;Nup153;Gcgr;Nup155;Rubcnl;Ndc1;Nup54
prerank,GO_Biological_Process_2021__regulation of interleukin-4 production (GO:0032673),0.4966767094110549,1.3097842915564457,0.125,0.3225003948364441,1.0,9/15,29.53%,Slc7a5;Prkcq;Syk;Zfpm1;Fcer1g;Lef1;Nlrp3;Cd86;Irf4
prerank,Reactome_2022__Signaling By FGFR In Disease R-HSA-1226099,-0.34269843041957637,-1.3097333301901095,0.05714285714285714,0.29338341420806535,1.0,5/49,6.62%,Fgf10;Fgf1;Fgf18;Fgf9;Fgfr1
prerank,Reactome_2022__Degradation Of Extracellular Matrix R-HSA-1474228,-0.29874373881263766,-1.3084767086363283,0.06451612903225806,0.2951339211696652,1.0,35/90,18.25%,Col15a1;Lama4;Adamts16;Adamts5;Tll1;Hspg2;Col18a1;Lamb1;Nid1;Mmp2;Adamts1;Capn6;Col14a1;Mmp17;Mmp28;Lamc1;Lamc2;Adamts4;Lama5;Dcn;Mmp14;Mmp15;Htra1;Col16a1;Mmp11;Scube3;Mmp12;Timp2;Col12a1;Adamts8;Lamb3;Adamts9;Optc;Capn13;Mmp19
prerank,GO_Biological_Process_2021__positive regulation of lipid kinase activity (GO:0090218),-0.36053482561657935,-1.3077869121026873,0.1282051282051282,0.29585405544574994,1.0,12/26,24.31%,Ccl21;Fgf2;Ccl19;Prkd1;Flt1;Irs1;Pdgfra;Tek;Pdgfrb;Tnfaip8l3;Cd81;Pdgfb
prerank,GO_Biological_Process_2021__negative regulation of wound healing (GO:0061045),-0.4253151558828646,-1.3068900457599775,0.12,0.2972740271388861,1.0,7/19,16.67%,Cd34;Fgf2;Eppk1;Vtn;Edn1;Serpine1;Phldb2
prerank,GO_Biological_Process_2021__cellular response to ketone (GO:1901655),-0.3484757618061599,-1.3068380296857758,0.06666666666666667,0.29692858669134453,1.0,8/31,14.83%,Akr1c3;Pck1;Gnai1;Ar;Cftr;Adcy3;Adcy5;Klf9
prerank,GO_Biological_Process_2021__positive regulation of cell population proliferation (GO:0008284),-0.2368831058319801,-1.3061472360804685,0.0,0.2975298802361303,1.0,124/375,25.61%,Fgf10;Bnc1;Akr1c3;Fgf1;Meis2;Vegfd;Fgf18;Ntrk2;Agt;Il31ra;Tshr;S100b;Mst1r;Osr1;Lamb1;Mlxipl;Acer2;Crlf1;Adra1d;Pdgfd;Fgf2;Chp2;Wnt5a;Lamc1;Rassf10;Lamc2;Fgf9;Osr2;Pax2;Ar;Bmpr1a;Igf1;Csf3;S1pr3;Wnt1;Fgfr1;Has2;Nes;Ntrk3;Tbx3;Dll1;Ntf3;Sox8;Tjp1;Flt1;Trpm4;Erbb2;Dll4;Zfpm2;Osmr;Irs1;Ctf1;Tbx2;Gcnt2;Il6st;Pdgfra;Tgfbr3;Hyal1;Lifr;Tgfb3;Prkci;Sox11;Tslp;Pid1;Tgfbr2;Tnfrsf11a;Gper1;Cldn5;Vegfa;Fgf21;Edn1;Tfap2b;Emp2;Fgf16;Efnb2;Cdh13;Cx3cl1;Btc;Lrp5;Prok1;Pdgfrb;Cckbr;Avpr1a;Fgfr2;Pkhd1;Yap1;Il11;Cdkn1a;Il34;Kdr;Wwtr1;Prlr;Tgfb2;Csf1;Hilpda;Nr4a3;Shank2;Epcam;Tcf7l2;Csf2;Pdgfa;Htr2b;Glp2r;Nodal;Fgf7;Adra2a;Pthlh;Ltf;Bmp4;Cd81;Insr;Folr2;Epo;Epgn;Ddr2;Meis1;Pdgfb;Lif;Vip;Tspan31;Pdgfc;Ccnd2;S100a6;Egfr
prerank,Reactome_2022__RNA Polymerase III Transcription Initiation From Type 2 Promoter R-HSA-76066,0.42974340276195255,1.3060076407245813,0.1568627450980392,0.32923086370533344,1.0,21/21,57.07%,Tbp;Polr3h;Bdp1;Crcp;Polr3b;Polr3g;Polr2l;Polr2k;Polr2h;Polr3c;Polr1d;Polr3d;Gtf3c5;Brf1;Gtf3c6;Polr3gl;Polr3a;Polr3k;Polr3e;Gtf3c1;Polr3f
prerank,GO_Biological_Process_2021__organelle disassembly (GO:1903008),0.41533063673337955,1.3046344308895412,0.12307692307692308,0.33152133188181593,1.0,5/29,15.84%,Cdk1;Dyrk3;Plk5;Vrk1;Retreg1
prerank,GO_Cellular_Component_2021__mitochondrial ribosome (GO:0005761),0.4512645249487356,1.3039411300266088,0.16666666666666666,0.33245315774408624,1.0,17/17,54.91%,Mrpl18;Mrps12;Mrpl57;Mrpl43;Mrpl37;Mrpl35;mrpl11;Mrpl51;Mrpl20;Mrpl13;Mrps14;Mrpl32;Mrpl34;Mtg2;Mtg1;Ndufa7;Mrpl40
prerank,GO_Biological_Process_2021__neuron migration (GO:0001764),-0.34125776600632546,-1.3038897637963605,0.1,0.30092534185413483,1.0,13/40,27.40%,Ntrk2;Astn2;Dcdc2;Gpm6a;Fgfr1;Nav1;Vegfa;Pomgnt2;Sema3a;Map1b;Pex13;Sh3rf1;Nrp1
prerank,GO_Biological_Process_2021__protein targeting to peroxisome (GO:0006625),-0.38762153657222725,-1.3035965993113323,0.058823529411764705,0.3010102726362481,1.0,21/28,46.23%,Abcd2;Pxmp2;Pex1;Pex19;Aldh3a2;Lonp2;Pex13;Gdap1;Pex10;Pex14;Pex3;Hacl1;Pex26;Pex16;Pex7;Pex2;Abcd1;Abcd3;Pxmp4;Pex5;Slc25a17
prerank,GO_Biological_Process_2021__regulation of cell migration involved in sprouting angiogenesis (GO:0090049),-0.3775762811742758,-1.30309214573125,0.09090909090909091,0.3016601637178123,1.0,11/29,21.08%,Fgf2;Meox2;Mmrn2;Dll4;Jcad;Vegfa;Rhoj;Stard13;Kdr;Fgfbp1;Klf4
prerank,KEGG_2021_Human__Pathways in cancer,-0.24235724433066552,-1.3029969841090876,0.0,0.30140522097591793,1.0,93/434,17.71%,Fgf10;Fgf1;Il23r;Vegfd;Wnt2b;Fgf18;Agt;Lama4;Esr1;Fzd4;Col4a2;Col4a1;Lamc3;Lpar4;Ednra;Lama2;Lamb1;Ptger3;Bdkrb2;Mmp2;Fgf2;Col4a6;Gnai1;Wnt8b;Wnt5a;Col4a5;Lamb2;Lamc1;Lama3;Apc2;Lamc2;Fgf9;Ar;Igf1;Mecom;Lama5;Col4a4;Wnt1;Fgfr1;Notch3;Jag1;Wnt9b;Bdkrb1;Vegfb;Gnb5;Gstt1;Dll1;Itga3;Gstt2;Wnt7b;Fzd2;Gng8;Erbb2;Dll4;Runx1t1;Ednrb;Smo;Fzd7;Il6st;Pdgfra;Mgst1;Adcy3;Adcy5;Tgfb3;Arhgef11;Fzd1;Pparg;Jag2;Notch4;Tgfbr2;Cebpa;Vegfa;Plcb1;Fgf21;Adcy4;Edn1;Fzd6;Fgf16;Lamb3;Hey1;Lrp5;Lpar3;Wnt11;Epas1;Pdgfrb;Zbtb16;Lrp6;Axin2;Gli2;Fgfr2;Gstm2;Cdkn1a;Met
prerank,GO_Biological_Process_2021__response to hydrogen peroxide (GO:0042542),0.37053624153976905,1.3023774942024062,0.15714285714285714,0.33532708168383435,1.0,11/43,22.41%,Hbb;Ect2;Hmox1;Trpm2;Mapk13;Hp;Gpx1;Fxn;Aqp1;Stk26;Ppif
prerank,GO_Biological_Process_2021__positive regulation of intrinsic apoptotic signaling pathway (GO:2001244),0.3793492055233905,1.301859449600447,0.04918032786885246,0.3358324918705178,1.0,2/37,0.08%,S100a8;S100a9
prerank,Reactome_2022__Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955,0.4308911404320541,1.3016368789778163,0.11290322580645161,0.3358262030222948,1.0,11/29,30.93%,Rnase3;Itga2b;Itgb3;Camk2a;Arrb2;Rap1b;Src;Cnksr1;Apbb1ip;Csk;Jak2
prerank,GO_Biological_Process_2021__negative regulation of T cell receptor signaling pathway (GO:0050860),0.48120255760650077,1.3010890405603337,0.19672131147540983,0.33650296785586503,1.0,8/17,21.09%,Sla2;Ubash3a;Pvrig;Ptpn22;Thy1;Lilrb4;Laptm5;Ptprj
prerank,GO_Molecular_Function_2021__RNA methyltransferase activity (GO:0008173),0.43913684147262894,1.300801973628567,0.11666666666666667,0.33664855026356383,1.0,16/17,48.54%,Fbll1;Mettl4;Fbl;Bcdin3d;Trmt12;Ftsj3;Mepce;Tgs1;Mrm2;Lcmt2;Trmt9b;Trdmt1;Trmt5;Mettl3;Ftsj1;Mettl8
prerank,GO_Biological_Process_2021__endothelial cell proliferation (GO:0001935),-0.42274409976446625,-1.30068934608782,0.20454545454545456,0.30483361729082686,1.0,7/16,14.88%,Bmper;Loxl2;Cd34;Angpt4;Bmpr2;Acvrl1;Tek
prerank,KEGG_2021_Human__Insulin resistance,-0.28905067470466617,-1.3006275752131646,0.06451612903225806,0.3045375763464842,1.0,28/84,25.88%,Pck1;Agt;Mlxipl;Creb3l1;Nos3;Irs1;Srebf1;Slc27a1;Prkcz;Creb3l4;Trib3;Nr1h3;Ptprf;Prkag2;Gys2;Slc27a3;Creb5;Creb3l2;Slc27a6;Cd36;Foxo1;Insr;Ppargc1b;Rps6ka6;Tbc1d4;Ppp1r3e;Pik3r3;Gfpt2
prerank,Reactome_2022__RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071,0.4298021697511168,1.3001599481596935,0.09230769230769231,0.3375157048264627,1.0,24/24,57.07%,Tbp;Pou2f1;Polr3h;Bdp1;Crcp;Brf2;Polr3b;Polr3g;Polr2l;Polr2k;Polr2h;Polr3c;Polr1d;Polr3d;Snapc2;Snapc3;Polr3gl;Polr3a;Polr3k;Snapc1;Polr3e;Snapc4;Snapc5;Polr3f
prerank,GO_Biological_Process_2021__positive regulation of protein modification process (GO:0031401),-0.26248845275857163,-1.3001552035852584,0.09523809523809523,0.30495440047535904,1.0,35/171,16.77%,Fgf10;Lep;Fgf1;Vegfd;Fgf18;Ntrk2;Adipoq;Rarres2;Fgf2;Nnmt;Fgf9;Efna5;Dlc1;Cdh5;Vegfb;Ntrk3;Slco3a1;Erbb2;App;Faxdc2;Pecam1;Ace;Gper1;Vegfa;Eng;Fgf21;Trabd2b;Fgf16;Pde8a;Tek;Rapgef3;Card14;Camk1;Peli2;Axin2
prerank,Reactome_2022__RNA Polymerase II Transcribes snRNA Genes R-HSA-6807505,0.3590803600837576,1.2994168877150023,0.1388888888888889,0.3383704692787724,1.0,65/67,57.33%,Dand5;Ell2;Ell3;Taf5;Pou2f2;Gtf2f2;Ncbp1;Taf9;Srrt;Polr2g;Ints7;Ints6;Ccnt1;Polr2i;Taf13;Tbp;Taf8;Ints5;Supt4h1;Ints9;Pou2f1;Polr2d;Polr2c;Ints1;Ints10;Polr2l;Ints13;Polr2k;Ints2;Polr2h;Gtf2a2;Cdk9;Gtf2b;Gtf2f1;Gtf2e2;Rprd1b;Phax;Gtf2a1;Polr2j;Polr2b;Ints12;Snapc2;Pcf11;Ccnk;Snapc3;Ints3;Rprd2;Ints14;Taf6;Nabp2;Ints4;Supt5h;Rprd1a;Ice2;Snapc1;Ell;Taf11;Ssu72;Ccnt2;Ice1;Ints11;Snapc4;Polr2a;Snapc5;Ncbp2
prerank,Reactome_2022__Pre-NOTCH Transcription And Translation R-HSA-1912408,0.4086724083939116,1.299242657303311,0.125,0.338249391348473,1.0,12/38,18.54%,H2bc12;H2bc9;H2ac20;H3c13;H2ax;H2az1;Tfdp2;Runx1;Tfdp1;H2az2;Ago2;E2f1
prerank,GO_Molecular_Function_2021__tubulin binding (GO:0015631),0.2902109344287612,1.299054707567942,0.06976744186046512,0.33812862467249305,1.0,28/254,7.05%,S100a8;S100a9;Snca;Kif14;Kif18b;Ska1;Kif2c;Racgap1;Spag5;Plk1;Nusap1;Kifc1;Prkn;Kif22;Tpx2;Birc5;Kif20b;Kif23;Pacrg;Kif18a;Brca1;Cenpe;Bex4;Prc1;Gtse1;Fhdc1;Stmn1;Kif15
prerank,GO_Molecular_Function_2021__endoribonuclease activity (GO:0004521),0.41202090773874567,1.2982521958646245,0.18032786885245902,0.33888826593683563,1.0,2/28,5.62%,Slfn14;Piwil2
prerank,GO_Biological_Process_2021__regulation of wound healing (GO:0061041),-0.346533567801266,-1.2982150186064731,0.08333333333333333,0.3080648824908818,1.0,14/35,23.96%,Cav1;Fgf2;Ephb2;Eppk1;Duox1;Kank1;Plau;Vtn;Vil1;Serpine1;Tnfrsf12a;Duox2;Adra2a;Mylk
prerank,GO_Biological_Process_2021__cellular transition metal ion homeostasis (GO:0046916),0.3274961316090462,1.2980265629400665,0.14492753623188406,0.33885791773391594,1.0,13/71,16.36%,Alas2;Erfe;Slc30a10;Tfrc;Lcn2;Tfr2;Hmox1;Hjv;Slc40a1;Cyb561a3;Tf;Fxn;Atp7b
prerank,Reactome_2022__Formation Of Incision Complex In GG-NER R-HSA-5696395,0.3561161037720536,1.2977379300226703,0.15151515151515152,0.33904963081603917,1.0,22/33,44.28%,Rad23a;Rpa3;Ubb;Rps27a;Pias1;Uba52;Parp1;Sumo2;Usp45;Cetn2;Parp2;Ube2i;Gtf2h3;Gtf2h4;Gtf2h2;Gtf2h1;Sumo1;Ube2v2;Rbx1;Ercc3;Ube2n;Polr1b
prerank,GO_Biological_Process_2021__fatty acid derivative biosynthetic process (GO:1901570),-0.3710290454434106,-1.2966557245870212,0.15,0.3105690200217257,1.0,9/29,15.01%,Hpgd;Awat2;Hmgcs2;Fasn;Acss3;Acaca;Pam;Scd;Slc25a1
prerank,Reactome_2022__Post-chaperonin Tubulin Folding Pathway R-HSA-389977,0.4766694120845782,1.2965192546484412,0.1780821917808219,0.34109506927548877,1.0,6/15,25.23%,Tuba4a;Tuba8;Tuba1c;Tubb4b;Tubb4a;Tuba1b
prerank,GO_Biological_Process_2021__negative regulation of stress fiber assembly (GO:0051497),-0.3926524118131741,-1.2955681950689277,0.18421052631578946,0.3120959625666682,1.0,8/22,21.41%,Tmeff2;Cgnl1;Dlc1;Tjp1;Rhpn2;Phldb2;Met;F11r
prerank,GO_Biological_Process_2021__embryonic heart tube morphogenesis (GO:0003143),-0.32405510607599186,-1.2954019809009794,0.08823529411764706,0.31192269496150765,1.0,14/38,20.42%,Gata4;Aplnr;Sox17;Tbx3;Dll1;Tbx22;Smo;Tbx2;Tgfbr2;Eng;Pkd2;Nphp3;Acvr1;Hand1
prerank,GO_Biological_Process_2021__insulin receptor signaling pathway (GO:0008286),-0.29753944251454145,-1.2953719111509265,0.0625,0.3115823607685724,1.0,20/63,26.59%,Cav2;Irs4;Rarres2;Sorbs1;Atp6v1b1;Irs1;Atp6v0a4;Atp6v0e2;Pdk4;Grb14;Bcar3;Soga1;Foxo1;Insr;Sh2b2;Atp6v1c2;Bcar1;Pik3r3;Appl1;Grb10
prerank,GO_Biological_Process_2021__protein complex oligomerization (GO:0051259),0.330723116062552,1.2943028471449962,0.08823529411764706,0.3450575814401173,1.0,12/65,16.86%,Snca;Ms4a1;Ect2;Polq;Blm;Kcnc1;Trim72;Alad;Ehd3;Card9;Tifa;Nlrc4
prerank,GO_Biological_Process_2021__positive regulation of biomineral tissue development (GO:0070169),-0.34060559266989043,-1.293640094289916,0.1,0.314068524822124,1.0,15/38,22.70%,Bmp7;Osr1;Osr2;Bmpr1a;Pkdcc;Bmpr1b;Tgfb3;Bmpr2;Nell1;Adgrv1;P2rx7;Acvr2a;Acvr1;Odaph;Bmp4
prerank,GO_Biological_Process_2021__regulation of MAP kinase activity (GO:0043405),-0.30978305878608653,-1.2935042159700305,0.04,0.3138747656985171,1.0,32/82,25.61%,Fgf1;Fgf18;Agt;Adipoq;Mst1r;Bmp7;Pdgfd;Fgf2;Spry3;Spry4;Fgfr1;Flt1;Erbb2;Robo1;Vegfa;Edn1;Fgf16;Trib3;Pdgfrb;Dab2ip;Il34;Spry2;Pdgfa;Htr2b;Tenm1;Adra2a;Bmp4;Rgs2;Epgn;Pdgfb;Pdgfc;Egfr
prerank,GO_Biological_Process_2021__negative regulation of catalytic activity (GO:0043086),0.4261727734601488,1.2928194186770146,0.15625,0.34756256168139965,1.0,6/23,14.62%,Ifit1;Nos1;Hp;Atp5if1;Camk2a;Sln
prerank,GO_Biological_Process_2021__NADH dehydrogenase complex assembly (GO:0010257),-0.3209313574207957,-1.292268269055571,0.1,0.31480339769337784,1.0,43/44,63.55%,Ndufa10;Ndufv3;Ndufs2;Foxred1;Ndufv1;Ndufb3;Ndufaf1;Ecsit;Ndufaf2;Ndufb4;Tmem126a;Ndufs5;Ndufs1;Tmem126b;Ndufb6;Ndufa7;Bcs1l;Ndufa2;Ndufc1;Ndufa3;Ndufc2;Ndufb10;Acad9;Nubpl;Ndufab1;Timmdc1;Ndufb2;Dmac2;Ndufa9;Ndufaf7;Ndufaf4;Ndufa11;Ndufb9;Ndufaf5;Ndufa12;Ndufs4;Ndufaf3;Ndufs6;Ndufa8;Ndufb11;Ndufaf8;Timm21;Ndufb1
prerank,GO_Biological_Process_2021__mitochondrial respiratory chain complex I assembly (GO:0032981),-0.3209313574207957,-1.292268269055571,0.1,0.31480339769337784,1.0,43/44,63.55%,Ndufa10;Ndufv3;Ndufs2;Foxred1;Ndufv1;Ndufb3;Ndufaf1;Ecsit;Ndufaf2;Ndufb4;Tmem126a;Ndufs5;Ndufs1;Tmem126b;Ndufb6;Ndufa7;Bcs1l;Ndufa2;Ndufc1;Ndufa3;Ndufc2;Ndufb10;Acad9;Nubpl;Ndufab1;Timmdc1;Ndufb2;Dmac2;Ndufa9;Ndufaf7;Ndufaf4;Ndufa11;Ndufb9;Ndufaf5;Ndufa12;Ndufs4;Ndufaf3;Ndufs6;Ndufa8;Ndufb11;Ndufaf8;Timm21;Ndufb1
prerank,GO_Biological_Process_2021__regulation of response to DNA damage stimulus (GO:2001020),0.38260756543168156,1.2917595516061273,0.1,0.34943875747000086,1.0,19/35,38.33%,Ankle1;Fbxo5;Hmga2;Usp1;Usp51;Rpa2;Wdr76;Polh;Sirt7;Prkcd;Ier3;Etaa1;Ube2v1;Nsmce4a;Cry1;Myc;Fxr1;Ing2;Mcl1
prerank,GO_Biological_Process_2021__adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193),-0.32650128280331847,-1.2914957539179082,0.12903225806451613,0.31573739943909823,1.0,14/41,17.18%,Htr4;Gnat3;Npy1r;Gnai1;Chrm2;Htr1b;Htr1d;Grm7;Adcy3;Adcy5;Adcy4;Gabbr1;Akap12;Oprk1
prerank,"GO_Biological_Process_2021__RNA splicing, via transesterification reactions (GO:0000375)",0.4264644860435125,1.2909785098346906,0.11290322580645161,0.3504679972870218,1.0,15/24,38.53%,Bcas2;Tra2b;Snrnp40;Wdr83;Sf3a3;Dbr1;Srsf4;Prpf4;Srsf10;Gemin2;Sf3b3;Slu7;Ddx23;Smndc1;Sf3b4
prerank,GO_Biological_Process_2021__positive regulation of lymphocyte proliferation (GO:0050671),-0.31072872939062074,-1.290707080218794,0.10714285714285714,0.31685360494628834,1.0,9/50,7.39%,Fgf10;Lep;Il23r;Cd70;Pdcd1lg2;Ccl19;Ephb2;Zp4;Tnfsf13b
prerank,GO_Biological_Process_2021__regulation of macrophage chemotaxis (GO:0010758),-0.4323483384853734,-1.2899894678845347,0.1891891891891892,0.31780088684316055,1.0,11/16,36.77%,Rarres2;Mst1;Cmklr1;Il34;Csf1;Mtus1;Ddt;Ptk2;Mdk;Cxcl17;Thbs1
prerank,GO_Biological_Process_2021__DNA conformation change (GO:0071103),0.48059063280826514,1.2898384139877563,0.12698412698412698,0.3522856671408833,1.0,8/15,33.34%,Hmgb2;Top2a;Hat1;Top1;Hmgb3;Hhex;Hmgb1;Top2b
